도메인,카테고리,대화셋일련번호,화자,문장번호,고객의도,상담사의도,QA,고객질문(요청),상담사질문(요청),고객답변,상담사답변,개체명 ,용어사전,지식베이스
다산콜센터,일반행정 문의,B23024,고객,11,연말정산신청,,Q,"헉,, 안좋게 나왔는데.. 꼭 연락하는 방법밖에 없나요?",,,"있습니다. 근로복지공단에서 조회, 확인 가능하십니다.",,,
다산콜센터,일반행정 문의,B23024,고객,13,연말정산신청,,Q,그리고 국세청에서 신청하면 되나요?,,,네 맞습니다.,국세청,국세청/정부기관,"국세청,정부기관"
다산콜센터,일반행정 문의,B23024,고객,15,연말정산신청,,Q,공인인증서 필요하나요?,,,없으시면 회원가입 하시면 됩니다.,공인인증서,공인인증서/인증서,"공인인증서,인증서"
다산콜센터,일반행정 문의,B23024,고객,17,연말정산신청,,Q,아 그럼 공인인증서 없어도 되는거죠?,,,네 없으시면 휴대폰 인증 하시면 되니까요.,공인인증서,공인인증서/인증서,"공인인증서,인증서"
다산콜센터,일반행정 문의,B23025,고객,3,연말정산환급,,Q,연말정산 환급 언제되나요?,,,매년 2월에 정산해드립니다.,환급,환급/환급,환급
다산콜센터,일반행정 문의,B23025,고객,5,연말정산환급,,Q,제가 올해 안경을 구입했는데 환급되나요?,,,네 의료비로 구분되어 소득공제 됩니다.,"안경,환급","안경/의료기기, 환급/환급",환급
다산콜센터,일반행정 문의,B23025,고객,7,연말정산환급,,Q,이것도 간소화 서비스로 확인되어지죠?,,,이 부분은 직접 입력해주셔야 합니다.,간소화,간소화/서비스,"간소화,서비스"
다산콜센터,일반행정 문의,B23025,고객,9,연말정산환급,,Q,제가 해야한다고요?,,,네. 누락항목에 대해서는 확인하시고 직접 입력해주셔야 합니다.,,,
다산콜센터,일반행정 문의,B23025,고객,11,연말정산환급,,Q,신용카드 내역은요?,,,신용카드 내역은 자동으로 카드사에서 넘어오기때문에 입력 안하셔도 됩니다.,신용카드,신용카드/카드,"신용카드,카드"
다산콜센터,일반행정 문의,B23025,고객,13,연말정산환급,,Q,네네. 이번에 문화비 소득공제도 추가되었다던데 맞나요?,,,"네 올해부터 박물관, 미술관 입장료 문화비도 소득공제에 추가되었습니다.",문화비,문화비/금액,"문화비,금액"
다산콜센터,일반행정 문의,B23025,고객,15,연말정산환급,,Q,얼마나 환급받을 수 있나요?,,,연간 100만원 한도 내에서 결제 금액의 30%를 공제해줍니다.,환급,환급/환급,환급
다산콜센터,일반행정 문의,B23025,고객,17,연말정산환급,,Q,최대 100만원까지요?,,,네 맞습니다.,,,
다산콜센터,일반행정 문의,B23025,고객,19,연말정산환급,,Q,월세 공제도 받을 수 있나요?,,,네 월세금액의 10% 세액공제 받을 수 있습니다.,월세,월세/금액,"월세,금액"
다산콜센터,일반행정 문의,B23026,고객,5,자동차등록,,Q,어디서 할 수 있나요?,,,구청 자동차 등록 민원실에서 접수하시면 됩니다.,,,
다산콜센터,일반행정 문의,B23026,고객,7,자동차등록,,Q,그 다음엔 어떻게 하나요?,,,취등록세 납부하셔야 합니다.,,,
다산콜센터,일반행정 문의,B23026,고객,9,자동차등록,,Q,카드 결제되나요?,,,네 현금 및 카드 납부 가능하십니다.,카드결제,카드결제/결제방법,"카드결제,결제방법"
다산콜센터,일반행정 문의,B23026,고객,11,자동차등록,,Q,카드 결제하면 수수료 있나요?,,,국민은행 외 타행카드는 수수료가 발행됩니다.,"카드결제,수수료","카드결제/결제방법, 수수료/요금","수수료,요금"
다산콜센터,일반행정 문의,B23026,고객,13,자동차등록,,Q,그 다음은 어떻게 하나요?,,,그 다음 같은 장소에서 채권 구입을 하셔야합니다.,,,
다산콜센터,일반행정 문의,B23026,고객,15,자동차등록,,Q,채권 얼마정도 하나요?,,,13만원 입니다.,채권,채권/장부,"채권,장부"
다산콜센터,일반행정 문의,B23026,고객,17,자동차등록,,Q,카드 결제되나요?,,,아뇨. 채권은 현금만 가능하세요.,카드결제,카드결제/결제방법,"카드결제,결제방법"
다산콜센터,일반행정 문의,B23026,고객,19,자동차등록,,Q,돈좀 챙겨가야겠네요. 그럼 명의변경하는데 얼마나 걸리나요?,,,1시간 정도 소요됩니다.,명의변경,명의변경/절차,"명의변경,절차"
다산콜센터,일반행정 문의,B23027,고객,3,운전면허분실,,Q,네 어떻게 하죠?,,,먼저 경찰서 방문하셔서 분실신고를 해주시면 됩니다.,,,
다산콜센터,일반행정 문의,B23027,고객,5,운전면허분실,,Q,챙겨가야할 거 잇나요?,,,신분증 지참하셔야 합니다.,,,
다산콜센터,일반행정 문의,B23027,고객,7,운전면허분실,,Q,네 그리고 재발급은 어떻게 받나요?,,,운전면허 시험장 가셔서 재발급 서류 작성하시면 됩니다.,재발급,재발급/절차,"재발급,절차"
다산콜센터,일반행정 문의,B23027,고객,9,운전면허분실,,Q,수수료가 드나요?,,,"수수료는 7,500원 입니다.",수수료,수수료/요금,"수수료,요금"
다산콜센터,일반행정 문의,B23027,고객,11,운전면허분실,,Q,재발급 받는데 얼마나 걸릴까요?,,,보통 30분내외로 가능합니다.,재발급,재발급/절차,"재발급,절차"
다산콜센터,일반행정 문의,B23027,고객,13,운전면허분실,,Q,분실신고도 운전면허 시험장에서 해도 되나요?,,,네 가능하십니다.,분실신고,분실신고/민원,"분실신고,민원"
다산콜센터,일반행정 문의,B23027,고객,15,운전면허분실,,Q,혹시 영문으로 운전면허증 발급도 되나요?,,,네 19년 부터 영문 면허증 발급도 가능하십니다.,운전면허증,운전면허증/증명서,"운전면허증,증명서"
다산콜센터,일반행정 문의,B23027,고객,17,운전면허분실,,Q,그럼 국제운전면허증 따로 발급 안해도되나요?,,,일부 국가에서는 별도 국제운전면허증 없이도 사용 가능하십니다.,국제운전면허증,국제운전면허증/증명서,"국제운전면허증,증명서"
다산콜센터,일반행정 문의,B23027,고객,19,운전면허분실,,Q,어느 국가인지 어디서 확인하죠?,,,경찰청 사이트에서 확인가능하십니다.,,,
다산콜센터,일반행정 문의,B23028,고객,1,보건증발급,,Q,보건증 무인발급기로 출력할 수 있나요?,,,보건증은 모든 보건소에서 지원하는게 아니라서 검사받은 보건소 확인이 필요합니다.,"보건증,무인발급기","보건증/증명서, 무인발급기/정부시설","무인발급기,정부시설"
다산콜센터,일반행정 문의,B23028,고객,3,보건증발급,,Q,서울에는 어디어디 가능한가요?,,,"서울은 강남구, 도봉구 관내 보건소에서 받으신 경우 관내 무인발급기를 통해서 발급 가능하십니다.",서울,서울/서울특별시,"서울,서울특별시"
다산콜센터,일반행정 문의,B23028,고객,12,보건증발급,,Q,그럼 보건소 꼭 방문 해야겠네요?,,,네 맞습니다.,보건소,보건소/정부기관,"보건소,정부기관"
다산콜센터,일반행정 문의,B23028,고객,14,보건증발급,,Q,그 다음은 어떻게 하죠?,,,검진후 신청서 작성하셔서 신분증과 같이 제출하시면 됩니다.,,,
다산콜센터,일반행정 문의,B23028,고객,16,보건증발급,,Q,저 청소년인데 학생증도 되나요?,,,네 학생증도 가능하세요.,"청소년,학생증",청소년/,"학생증,청소년"
다산콜센터,일반행정 문의,B23028,고객,18,보건증발급,,Q,그리고 온라인으로 수령할수 있는건가요?,,,네 정부24이용하시면 출력가능합니다.,온라인,온라인/수단,"온라인,수단"
다산콜센터,일반행정 문의,B23028,고객,20,보건증발급,,Q,얼마나 걸리나요?,,,보통 5일정도 소요됩니다.,,,
다산콜센터,일반행정 문의,B23029,고객,3,귀농지원사업,,Q,나이가 중요한가요?,,,청년농에 대한 지원사업이 따로 있어서 구분해 안내드리려고요.,,,
다산콜센터,일반행정 문의,B23029,고객,10,귀농지원사업,,Q,정착장려금은 뭔가요?,,,연고지 없는 분들 대상으로 초반에 적응할 수 있도록 지원금을 주는 제도 입니다.,정착장려금,정착장려금/지원정책,"정착장려금,지원정책"
다산콜센터,일반행정 문의,B23029,고객,12,귀농지원사업,,Q,얼마나 지원 받을 수 있나요?,,,가구당 480만원 지원 받으실 수 있습니다.,,,
다산콜센터,일반행정 문의,B23029,고객,14,귀농지원사업,,Q,농업과 관련되서만 사용할 수 있는 지원금이죠?,,,네 농업경영을 위한 용도로만 사용가능하십니다.,농업,농업/산업,"농업,산업"
다산콜센터,일반행정 문의,B23029,고객,16,귀농지원사업,,Q,신청은 어디서 하나요?,,,"신청하시는 읍,면사무소에서 하시면 됩니다.",신청,신청/청구,"신청,청구"
다산콜센터,일반행정 문의,B23029,고객,18,귀농지원사업,,Q,신청 기간은요?,,,"상반기 4월, 하반기 9월에 매년 신청을 받습니다.",신청기간,신청기간/기간,"신청기간,기간"
다산콜센터,일반행정 문의,B23030,고객,3,귀농정착지원,,Q,제가 귀촌한지 2년 되었는데 신청할 수 있나요?,,,이 지원정책은 귀농정착 후 3년 경과한 시점부터 신청하실 수 있습니다.,,,
다산콜센터,일반행정 문의,B23030,고객,5,귀농정착지원,,Q,아 3년 채우려면 세 달 정도 남았는데 그냥 신청 안되나요?,,,신청이 9월이니까 이번에는 신청 자격이 안되십니다.,,,
다산콜센터,일반행정 문의,B23030,고객,7,귀농정착지원,,Q,그럼 다음 신청은 언제인가요?,,,내년 4월에는 신청 가능하시겠네요.,,,
다산콜센터,일반행정 문의,B23030,고객,10,귀농정착지원,,Q,혹시 내년에 지원을 받고 다른 지역으로 이사를 가도 되나요?,,,지원 받은 후 5년 이내에 다른 지역으로 이주하시면 지원취소 및 지원금 회수가 됩니다.,내년,내년/날짜,"내년,날짜"
다산콜센터,일반행정 문의,B23030,고객,12,귀농정착지원,,Q,그럼 5년간 지원금을 받는건가요?,,,네 맞습니다.,지원금,지원금/지원정책,"지원금,지원정책"
다산콜센터,일반행정 문의,B23030,고객,14,귀농정착지원,,Q,연간 지원금이 얼마나 되나요?,,,연간 480만원씩 지원됩니다.,지원금,지원금/지원정책,"지원금,지원정책"
다산콜센터,일반행정 문의,B23030,고객,17,귀농정착지원,,Q,아 근데 나이 제한은 따로 없나요?,,,만20세 이상 60세 이하로 제한되어 있습니다.,,,
다산콜센터,일반행정 문의,B23031,고객,1,시험문의,,Q,안녕하세요. 제가 이번에 공무원 시험을 봤는데 시험 결과는 언제 나오나요?,,,결과는 9월 20일로 예정되어있습니다.,공무원,공무원/신분,"공무원,신분"
다산콜센터,일반행정 문의,B23031,고객,4,시험문의,,Q,좀 더 빨리 공고내주시면 안되나요?,,,네 안됩니다.,공고,공고/문서,"공고,문서"
다산콜센터,일반행정 문의,B23031,고객,6,시험문의,,Q,왜 안되나요?,,,절차에 따라 검토 후 공고가 나가는거라 시간이 걸립니다.,,,
다산콜센터,일반행정 문의,B23031,고객,8,시험문의,,Q,요새 컴퓨터가 뚝딱 계산해주지않나요? 뭐가 그리 시간이 걸리는거죠?,,,자세한 사항은 말씀드릴수가 없습니다.,컴퓨터,컴퓨터/수단,"컴퓨터,수단"
다산콜센터,일반행정 문의,B23031,고객,10,시험문의,,Q,그럼 제 점수만 먼저 알수 없을까요?,,,개개인 점수를 알려드릴수는 없습니다.,점수,점수/성적,"점수,성적"
다산콜센터,일반행정 문의,B23031,고객,14,시험문의,,Q,사전점수 공개는 언제인데요?,,,9월 12일 입니다.,사전점수,사전점수/점수,"사전점수,점수"
다산콜센터,일반행정 문의,B23031,고객,16,시험문의,,Q,그때 제 점수는 확인할 수 있는건가요?,,,네 확인가능하십니다.,점수,점수/성적,"점수,성적"
다산콜센터,일반행정 문의,B23031,고객,18,시험문의,,Q,그럼 등수도 확인할 수 있나요?,,,등수는 확인할 수 없습니다.,등수,등수/차례,"등수,차례"
다산콜센터,일반행정 문의,B23032,고객,1,농촌봉사신청,,Q,농촌일손돕기 봉사 신청하려고합니다.,,,네. 1365자원봉사포털에서 신청 가능하십니다.,농촌일손돕기,농촌일손돕기/봉사활동,"농촌일손돕기,봉사활동"
다산콜센터,일반행정 문의,B23032,고객,3,농촌봉사신청,,Q,봉사활동은 어디서 하나요?,,,서울시내 농가에서 진행합니다.,봉사활동,봉사활동/프로그램,"봉사활동,프로그램"
다산콜센터,일반행정 문의,B23032,고객,5,농촌봉사신청,,Q,과수농장으로 갈 수 있나요?,,,"과수뿐만 아니라 채소, 화훼 농가도 참여 가능하십니다.",과수농장,과수농장/농장,"과수농장,농장"
다산콜센터,일반행정 문의,B23032,고객,7,농촌봉사신청,,Q,어떤일을 하게 되나요?,,,이번에 홍수로 인해 농작물 훼손이 많습니다. 피해 농가에 방문해서 농사 보조업무를 하게 되십니다.,,,
다산콜센터,일반행정 문의,B23032,고객,9,농촌봉사신청,,Q,농사 경험 없어도 가능한가요?,,,네 가능하십니다.,농사,농사/산업,"농사,산업"
다산콜센터,일반행정 문의,B23032,고객,11,농촌봉사신청,,Q,준비물은 따로 있나요?,,,편한 복장과 도시락과 간식등 챙겨오시면 됩니다.,준비물,,준비물
다산콜센터,일반행정 문의,B23032,고객,13,농촌봉사신청,,Q,중식은 제공 안되나요?,,,네 중식은 제공되지 않기때문에 개인 도시락 지참하셔야 합니다.,중식,중식/식사,"중식,식사"
다산콜센터,일반행정 문의,B23032,고객,15,농촌봉사신청,,Q,봉사활동 하고 확인증 받을 수 있나요?,,,네 받으실 수 있습니다.,봉사활동,봉사활동/프로그램,"봉사활동,프로그램"
다산콜센터,일반행정 문의,B23032,고객,17,농촌봉사신청,,Q,근데 일단 하루만 신청하고 싶은데 하루만 해도 되는거죠?,,,네 신청하실때 날짜를 지정하실 수 있습니다.,,,
다산콜센터,일반행정 문의,B23033,고객,1,주말농장신청,,Q,주말농장 신청하려고 합니다.,,,현재는 신청기간이 마감되었습니다.,주말농장,주말농장/프로그램,"주말농장,프로그램"
